TestId,Date,Athlete Code,Stage,L|R Peak Force,L|R Avg. Force
tef3IF4QnmCqny9EmaVy,10/3/2023,MFB020,Landing,22.4305,14.3993
PWFOTwAcvDpzqdFmOrlW,10/3/2023,MFB020,Landing,8.8471,7.5272
zlejhpjbbfLt9bZhT6cY,9/26/2023,MFB020,Landing,5.5881,6.5263
dhPI3VoUTtnrfSI12qI0,9/26/2023,MFB020,Landing,2.8156,10.8302
QrQB7iy1aFJinVN2Llyl,9/19/2023,MFB020,Landing,-0.4676,0.0677
Xtq6JXUnVsDroJ5tmz35,9/19/2023,MFB020,Landing,96.885,89.0968
PbxgFfdmt7qkU2ovUn41,9/12/2023,MFB020,Landing,,
0OIH99aUwmhLo9JSMU4h,9/12/2023,MFB020,Landing,1.9778,22.5861
M6CSDXFF6f0PpdKs81Xf,8/29/2023,MFB020,Landing,-8.3451,-9.1795
Xb1luLUuD7Uaa3XBWex9,8/29/2023,MFB020,Landing,2.7989,18.2757
k7YF3eAf5d0pw8nMjztA,8/29/2023,MFB020,Landing,-1.4316,0.1597
INaNR1t9P7pKLag9dA84,10/17/2023,MFB021,Landing,-11.2159,-9.2883
woM870WAWtpu2Laji9Bk,10/17/2023,MFB021,Landing,-18.4516,-5.4999
jEWUw1GutTXc8wN4icPU,10/10/2023,MFB021,Landing,-0.7698,-6.0001
dynoRULnAi5DrH6D5U8v,10/10/2023,MFB021,Landing,-9.4443,10.089
CdJTCNaYtiVjOWwycekj,10/3/2023,MFB021,Landing,-18.0151,-22.9251
cOHYDcMd2wQ9azaHHaVM,10/3/2023,MFB021,Landing,-4.6641,-1.9412
zGPVHT4mBqCYbjCbIHYa,9/26/2023,MFB021,Landing,-10.977,-13.4641
lSmvM4FgSeAmOyEo5kIp,9/26/2023,MFB021,Landing,-22.1752,-10.2912
DNg0Jkbq72GxFPjhJMy7,9/19/2023,MFB021,Landing,-20.6128,-25.4736
115UppFkdQH86hETfhgS,9/19/2023,MFB021,Landing,-16.112,-8.8721
zXvSAYbKJxSkLNIEFgFN,9/12/2023,MFB021,Landing,-10.0836,-13.3206
wgT7XpovSotjEqEl1HRM,9/12/2023,MFB021,Landing,-8.9383,1.0836
b7B9zy4tf1mP1ZlcmZvG,8/29/2023,MFB021,Landing,-10.4055,1.6905
8cOSLt6OYzX4dWD4Bq7B,8/29/2023,MFB021,Landing,-17.2274,-20.1791
uHf61CWFhZvt4OBDOIC6,8/29/2023,MFB021,Landing,-9.096,-21.6353
G7xSnrEdQkmMS6VQXnvs,10/17/2023,MFB022,Landing,-24.5048,-20.1585
q46b70lD7I9hYLJ5ceX6,10/17/2023,MFB022,Landing,0.0,8.7512
fZR1PoQso4U0pPljJ35i,10/10/2023,MFB022,Landing,-27.0149,-4.2666
zjbHQgdBw3VS20B3ViUB,10/10/2023,MFB022,Landing,-16.6484,-16.1947
1ezPbaQqPMGYP2D7ex6I,10/3/2023,MFB022,Landing,-7.6996,-7.4988
FJwQi3vGhkQVFmvIAGO1,10/3/2023,MFB022,Landing,-0.9412,-3.4696
uL3h5zqbPrQcrrnF8hsZ,9/19/2023,MFB022,Landing,3.7857,2.9111
6SwApHRjdsawGE6eEn2P,9/19/2023,MFB022,Landing,-27.9295,-27.2912
zGDtqgpKgabSdsabA2Mj,9/12/2023,MFB022,Landing,0.9726,-16.2652
8ACFEBeTycyOFeD7TKxT,9/12/2023,MFB022,Landing,3.8322,-24.263
mQ8NIGLyFdSvztIMUHRV,10/17/2023,MFB023,Landing,12.9306,-15.58
PDy0c181sgIYzKdfMIvU,10/17/2023,MFB023,Landing,21.5675,-6.108
4uc9CVOvs8aMrmPSB2jt,10/10/2023,MFB023,Landing,23.7128,4.577
eVzxUn4vZEdDOU1yhX0M,10/10/2023,MFB023,Landing,13.227,16.2443
lQnkTZYmNT9P8YcSX6bA,10/3/2023,MFB023,Landing,13.5919,-20.7125
Z13aGp2KXnswoikk7Hth,10/3/2023,MFB023,Landing,22.5795,9.9966
4QpC83gaJPzVMFIpC9xU,9/26/2023,MFB023,Landing,14.5327,22.846
fHkHytANTt1pVa9sMzem,9/26/2023,MFB023,Landing,7.4609,-4.6775
42N5jYnjY8PrM2sRSijc,9/19/2023,MFB023,Landing,6.5736,-33.4151
yoRxtKTMwxAY0dlmUuVd,9/19/2023,MFB023,Landing,-2.1865,10.3019
PNies6I7QPUuB9cr4XEL,9/12/2023,MFB023,Landing,3.9939,16.6897
3AhziKZ7NJCjSlWaIus2,9/12/2023,MFB023,Landing,4.7117,-4.2786
KdJ7D3wretsaSaVnvXRG,8/29/2023,MFB023,Landing,4.7154,35.4887
L1qZOAvtdohItR9VbvBs,8/29/2023,MFB023,Landing,-11.69,1.6243
tbmQd1jkh1zpBOrB3tzZ,8/29/2023,MFB023,Landing,-8.2737,3.2723
VXDfT5wkzSJhKtYhAH6n,10/17/2023,MFB024,Landing,0.794,-11.3239
8mNbbf80yOJdeZKMywZP,10/17/2023,MFB024,Landing,-3.5194,-28.5016
Bv0CCMu5CiNejmvvz5M2,10/10/2023,MFB024,Landing,-7.1221,-27.4717
1Fu3U1kwd4jfSSeY4WaH,10/10/2023,MFB024,Landing,3.2982,-3.9445
Bkvi2fGON6eFwqDzhFB7,10/3/2023,MFB024,Landing,-3.9435,15.7957
JsgitHtLPQqb4qTpafm4,10/3/2023,MFB024,Landing,1.178,-9.9485
2Ig0IAEnwYH9zi2qUGl0,9/26/2023,MFB024,Landing,-18.2848,5.6707
5C9xrm2iKywYH9guSqYr,9/26/2023,MFB024,Landing,-13.0119,10.8571
X7suHpa6Wu8T24yzKQin,9/19/2023,MFB024,Landing,-2.8894,-22.1332
4MCSK7exF0AvohpyemKM,9/19/2023,MFB024,Landing,-11.1861,-8.0541
SRc523L0v32CT4PSMfgd,9/12/2023,MFB024,Landing,-20.3315,-7.0036
Nxf4TFZL1qzHWwXFU1wt,9/12/2023,MFB024,Landing,1.6719,18.4883
yIwCxgwkqO1OiwhRbTwx,8/29/2023,MFB024,Landing,-22.544,-14.6628
1a4bD0Qmiy7eLlA7SZmI,8/29/2023,MFB024,Landing,-7.654,-3.0553
StyxGjusRlhTqKDUrhbA,8/29/2023,MFB024,Landing,-15.2874,-25.7384
vSGQW3iVulNfaacd1ePx,10/17/2023,MFB025,Landing,22.6607,-23.3021
xaMpq18MZP0nJjaYKM2Y,10/17/2023,MFB025,Landing,-5.3555,-11.102
QsL98Yt7HSICAyOumct1,10/10/2023,MFB025,Landing,4.6971,-29.3809
1ygC9UinwRh9yaNsUcmj,10/10/2023,MFB025,Landing,-12.557,-9.3105
1EJX4nkijtM4G10MbPQ2,10/3/2023,MFB025,Landing,6.8702,-2.9921
9KAf5am7gjYFIu0hr1TQ,10/3/2023,MFB025,Landing,-27.1165,-20.0217
8ABpfm7xZwIL179v0HuZ,9/26/2023,MFB025,Landing,14.5091,-22.0813
a5moY8RpFJxZUrYIvevh,9/26/2023,MFB025,Landing,-13.2706,-12.7834
Jeh3isN1Lfhi4ZkTdXFs,9/19/2023,MFB025,Landing,12.357,-29.9295
ll7iZOxnpdNXYpPaKhfO,9/19/2023,MFB025,Landing,-5.9504,-4.3568
C7Rrf7YK3rUtChWemnM1,9/12/2023,MFB025,Landing,9.7789,-27.301
mw9kMQGbW8bbzhOg9fto,9/12/2023,MFB025,Landing,-0.4037,-23.5301
DLXxnyoh3xnfX9UX8ZS1,8/29/2023,MFB025,Landing,1.7496,0.7708
bdKdpXaHkxkhKEQaq8eY,8/29/2023,MFB025,Landing,-9.4664,-23.3096
IOShVIMdx10Xa1czv307,8/29/2023,MFB025,Landing,7.0745,-5.6181
euBX4ezH22OB2FRhAnh4,10/17/2023,MFB026,Landing,-3.3352,7.0476
zX9RLSEpQomemRi6ZQV0,10/17/2023,MFB026,Landing,3.6838,8.2481
glFIzmkH2BjmfK0YppIC,10/10/2023,MFB026,Landing,-1.5781,-2.6244
Ezl15yw5Y0IKlnolEoid,10/10/2023,MFB026,Landing,-10.9801,1.1577
6ucSUbzTw2vFUWftUuEW,10/3/2023,MFB026,Landing,-8.8397,-17.013
10ud2BLSa3XQ3An7MUsD,10/3/2023,MFB026,Landing,-3.5133,-0.103
TpGi2WBvDWEvn0yrTVDj,9/26/2023,MFB026,Landing,11.2556,17.8025
5Q2ioTNBn48A9SwVcCYM,9/26/2023,MFB026,Landing,7.7861,0.8514
keViFL5HKRbhlAJkC3D8,9/19/2023,MFB026,Landing,-2.9747,-9.1961
AMXEjNBNQFVCzUv5P7w9,9/19/2023,MFB026,Landing,16.7382,26.7871
QKMHagJOALf0CcutwWza,9/12/2023,MFB026,Landing,3.1288,12.8279
2zhJDpbQ3ZxLMMN0nhFX,9/12/2023,MFB026,Landing,-2.0892,-12.98
IZMPHv6IIH75rpjg4Ird,8/29/2023,MFB026,Landing,-4.9991,5.3341
0G48PRelsI98bHxWDQgK,8/29/2023,MFB026,Landing,-7.5601,-14.3885
zisK1PZrfkEiP23u5htP,8/29/2023,MFB026,Landing,7.4535,-4.3583
rEaU9ID4uruiyhbL8EFe,10/17/2023,MFB027,Landing,-20.8539,-33.3795
2fHq3xwIvscHIpiVDUUS,10/17/2023,MFB027,Landing,-4.1279,-4.2432
izQBngA0JRK4Bpx8HYrm,10/10/2023,MFB027,Landing,-6.2288,-6.166
7L22HebKyXP3TmjxJ2Fg,10/10/2023,MFB027,Landing,-6.6626,0.404
jYgYX1IkdwgUjgszjRJ2,10/3/2023,MFB027,Landing,-3.8489,4.5671
jVf5zqLg8cIoiYzDuqlO,10/3/2023,MFB027,Landing,-19.3801,-1.5633
wsbUgkT6Gf25TVjqCgU0,9/26/2023,MFB027,Landing,5.9638,9.0174
BimAXtG17LDi7gTGyrON,9/26/2023,MFB027,Landing,-7.6095,-7.4651
wir6WOD0baLVjh8OHsFj,9/19/2023,MFB027,Landing,2.4812,2.6188
Y1s2cEIajDhQA1S33mHD,9/19/2023,MFB027,Landing,-6.2617,1.0481
UYxUnowayYc8Q1GbZVbB,9/12/2023,MFB027,Landing,-7.9624,-21.7858
jzhgYeAgF0zNhUk14gWP,9/12/2023,MFB027,Landing,3.9828,-4.4875
lIOwQnuBnY0gjn7THhNG,8/29/2023,MFB027,Landing,9.7883,3.5829
E7S0vz4oFlitc4NvD2pN,8/29/2023,MFB027,Landing,8.663,4.0703
LebgqIJP2tF4waiVS9Km,8/29/2023,MFB027,Landing,0.6804,-4.8169
0NIead0ZjvoK6631KEaO,10/17/2023,MFB028,Landing,-28.8249,-9.3092
zABEH8CgbUY6n4EJPlyt,10/17/2023,MFB028,Landing,-14.3869,-11.2076
EfgPt76CgklWDCbQ8ALT,10/3/2023,MFB028,Landing,-11.629,7.4329
DV29UJPFJzoZI5IJBaLf,10/3/2023,MFB028,Landing,-5.2199,-14.7236
EvjrrIjSUylPop0IBC0I,9/26/2023,MFB028,Landing,-6.8888,-1.8201
URdjicokUbzkcFHxhLSD,9/26/2023,MFB028,Landing,8.2019,8.5753
7qaw2cSs2MJhiRXTLmqs,9/19/2023,MFB028,Landing,3.1467,8.9957
b8dRIFiyhtzzLqdSKPGN,9/19/2023,MFB028,Landing,11.3924,-3.7272
e4LPot15EcwbKtfPuAyA,9/12/2023,MFB028,Landing,8.3354,-2.9598
KjHpQdOunWPtPGFBOjuG,9/12/2023,MFB028,Landing,-16.0507,-5.8047
34smEDHTjGdKFYGUxwjx,8/29/2023,MFB028,Landing,-12.3001,5.0954
Vkrt0tapz5hUPKlM8oRz,8/29/2023,MFB028,Landing,-15.9474,-3.7695
jvKutvWXdy9F4Z8Nq38J,8/29/2023,MFB028,Landing,-0.3982,14.7011
j6omt2i6CEcdYl9YBywr,10/17/2023,MFB029,Landing,-13.8721,-1.293
k7SiCQwlXQe8SHiDo51i,10/17/2023,MFB029,Landing,15.0435,13.8406
jO5sTvErQvAWbBg21zYk,10/10/2023,MFB029,Landing,14.3014,26.1651
23wY2tLcUrGkpOAA7oK6,10/10/2023,MFB029,Landing,-4.996,8.9984
knYjHzMIiLkgQmi668Zb,10/3/2023,MFB029,Landing,4.9657,12.0039
2anHpY0yQS8L4ODuZW0v,10/3/2023,MFB029,Landing,-3.416,-0.2569
PF1b0TkDJWL84CSIVaKd,9/26/2023,MFB029,Landing,2.8024,-4.1193
xFcZoCjgZTmg9WPA4tjW,9/26/2023,MFB029,Landing,6.5081,11.6795
jVlL4oesTolKjTxGrn1a,9/19/2023,MFB029,Landing,2.0148,1.1273
Fl5RQhpgw6CWjv6xr76f,9/19/2023,MFB029,Landing,9.2251,16.8207
mDaM7l2Nixpqp7aZnJLr,9/12/2023,MFB029,Landing,5.8057,2.1645
794imsuP4eJzf6RB196w,9/12/2023,MFB029,Landing,3.1191,13.7363
vq5BdDsE6X8zH9pNNQgL,8/29/2023,MFB029,Landing,1.6569,5.0888
GVmETR2SyizqA0c4LjdZ,8/29/2023,MFB029,Landing,-3.976,-2.0373
LCvaSByoPwTlG3Nc14dv,8/29/2023,MFB029,Landing,8.6034,-2.3379
Dzu0i49tXVAMIW8KpMTq,10/3/2023,MFB030,Landing,6.0783,3.2805
SUfAF9WPe6LShBOTup72,10/3/2023,MFB030,Landing,-1.3433,2.962
lvt6hxPRLtfeelJfc0C5,9/26/2023,MFB030,Landing,11.0071,-15.5442
KIq6TOvOvksmKhIXjT1K,9/26/2023,MFB030,Landing,-3.979,16.8387
PyzJUvTHbt6ArR3rysLN,9/19/2023,MFB030,Landing,8.2084,15.8466
8GZ1EK9yDLZbhsJdMMxK,9/19/2023,MFB030,Landing,-15.0299,13.3264
kNKP7PNhgCQfF4369Mav,9/12/2023,MFB030,Landing,0.3171,5.3041
VdHMrNkG4qiCjmdqCmco,9/12/2023,MFB030,Landing,-4.0994,-2.6292
r18mIL6LUT7KVQMl6ql4,8/29/2023,MFB030,Landing,21.049,54.223
cKT6IUly3qY52XLzC5CT,8/29/2023,MFB030,Landing,22.4407,31.0551
6UPU53PiV1taoR2yC8ar,8/29/2023,MFB030,Landing,5.369,9.384
qEKsYuuDcGF6riY1olCn,10/17/2023,MFB031,Landing,5.7094,-4.9491
zzu53Gnm16GBllydtXrC,10/17/2023,MFB031,Landing,-5.1311,-3.1801
0hPOWGSfF7f6Hg9mWAu1,10/10/2023,MFB031,Landing,6.238,-1.748
wVlL1fu3uXOMIndharh8,10/10/2023,MFB031,Landing,-0.1365,25.9995
NMSF3q7PMWZye8Hvk2jF,10/3/2023,MFB031,Landing,-3.1924,16.2039
3YORJQb5iEFzYQGfFajn,10/3/2023,MFB031,Landing,4.7278,21.8315
WKwD9trAXNsTorQ2LCaS,9/26/2023,MFB031,Landing,0.1372,4.2847
IhJV64sTF3wjIpqAVi9n,9/26/2023,MFB031,Landing,9.8554,31.3453
lvdp9fa61b8DzUrVw9zW,9/19/2023,MFB031,Landing,7.2401,10.3585
x9bUwML7c3JP5wuVaAy3,9/19/2023,MFB031,Landing,-2.2693,0.3365
p2DlAWZiXwtKSm4MMbpA,9/12/2023,MFB031,Landing,-2.4451,31.4547
IX6bKTAhkKp1MDARcspQ,9/12/2023,MFB031,Landing,-1.6575,15.1378
0jxKNCRWy1STdqy9SXad,8/29/2023,MFB031,Landing,6.3874,-24.3328
Gd6TVN1QwB24uulq7FgB,8/29/2023,MFB031,Landing,14.3821,13.6139
FfYmvdErSJtWfrb64VGv,8/29/2023,MFB031,Landing,37.1896,11.5342
uyaEWbeqvn176XTQtAMV,10/17/2023,MFB032,Landing,-15.3166,5.176
nJQgNBwpR6SuEKjQ6jw8,10/17/2023,MFB032,Landing,-5.2323,14.485
caeYqdo6bCNni5Jb49tC,10/10/2023,MFB032,Landing,-13.1018,9.5683
nfL0akJm26tzJDbRXpph,10/10/2023,MFB032,Landing,7.5862,13.814
Z6HzFWXhHOiKXaAPx0Wd,10/3/2023,MFB032,Landing,-54.4965,-50.1701
4Iacv8MY4Dal9JJGJGre,10/3/2023,MFB032,Landing,10.207,23.3798
O7eEwCWDIuramGyLYWA7,9/26/2023,MFB032,Landing,-13.5919,1.352
WcuPgkvq8vNQLrK4mpgw,9/26/2023,MFB032,Landing,-24.5038,9.515
MvAH1YdtyETlsGrdKiac,9/19/2023,MFB032,Landing,22.2821,12.7846
alPaylE3yvU2BIl7RXfQ,9/19/2023,MFB032,Landing,9.4652,9.7352
AOz9tYPhhfcogDytOIuM,10/17/2023,MFB033,Landing,1.798,10.2735
xpF3dvRoh2xSelrwojGL,10/17/2023,MFB033,Landing,-9.7589,-11.6634
eOe68N3dvzeu6MU7TTQA,10/10/2023,MFB033,Landing,-9.6542,-20.8016
ADo3P3AhC5V4PWCeeiRt,10/10/2023,MFB033,Landing,-9.9379,15.764
ogRiHNTz1r5HkEOpFjRt,10/3/2023,MFB033,Landing,-2.3146,4.2699
OPrwsYjd0YxVf1mwfYAM,10/3/2023,MFB033,Landing,-11.5827,-11.4494
aos9dmdaP5nkRq9TRgUb,9/26/2023,MFB033,Landing,-3.0473,18.9971
Dwj96ZDuAHUAIfiy5al6,9/26/2023,MFB033,Landing,-12.5658,-27.567
HFQG8PMqwZFL4Vl1ptKn,9/19/2023,MFB033,Landing,-11.2274,6.8973
Sr205QYPsAL1dghnbjxl,9/19/2023,MFB033,Landing,1.1787,7.383
ZYNu1wgqu2zXdzhJa3RK,9/12/2023,MFB033,Landing,-19.5738,29.234
kB3UlEO5rRZD4xC9u7fK,9/12/2023,MFB033,Landing,-24.2972,-8.396
jvY2m4YJdK7xRJTVgVEh,8/29/2023,MFB033,Landing,1.527,-19.0743
TkxSXlaT07rgWZFGhfGC,8/29/2023,MFB033,Landing,-7.8806,-4.1538
7YJ1h4zGi6zsLLKHkGg4,8/29/2023,MFB033,Landing,-12.599,47.771
UXg0Mc9z1U2KDLQ1XT4b,10/17/2023,MFB034,Landing,3.2247,-0.2307
MX6y3Kb4HsnGXTBTqsZt,10/17/2023,MFB034,Landing,-23.241,-16.9113
OCqrclHtTdmN0hptm683,10/10/2023,MFB034,Landing,-29.947,-24.9541
8rmFiX1uChsBovlSTEL8,10/10/2023,MFB034,Landing,1.9216,-18.065
VLXGVHiMw1lKvWy7wBPS,10/3/2023,MFB034,Landing,-22.9024,1.2241
Db3C5T0HK08Y1ncdPLLf,10/3/2023,MFB034,Landing,-38.2891,-10.7207
Fi2z8fI8iIMwtBn0FScD,9/26/2023,MFB034,Landing,-32.4479,-7.834
nQFBCxb3jC84RmcZfWsK,9/26/2023,MFB034,Landing,-26.5068,-12.6918
SizTuSlmViL7UpPHu9FH,9/19/2023,MFB034,Landing,-37.6934,-8.5801
5gu63bWtX5FJbMZzaaKm,9/19/2023,MFB034,Landing,10.65,25.489
27U68j5QJAB3ZdySB3KJ,9/12/2023,MFB034,Landing,-19.4158,2.7531
qYDWni4qb5Sa0AudU8XJ,9/12/2023,MFB034,Landing,-31.0262,-2.0438
cykuAA8ZBJkL195etCdE,8/29/2023,MFB034,Landing,-51.3739,-30.8315
i84Gs3sGwiOCbt7Zlmt1,8/29/2023,MFB034,Landing,-41.5565,-14.166
Ednqadk2y5bUbo0z9rhT,8/29/2023,MFB034,Landing,-33.8664,-9.1818
aTMpbV0mdkWwWiITl7s3,10/17/2023,MFB035,Landing,3.4255,5.3047
dQZLPY4B9BjymGV0aseF,10/17/2023,MFB035,Landing,-16.7599,-17.8856
WTdCoJfu3D92NJgtlGJd,10/10/2023,MFB035,Landing,-1.088,-12.2651
PxPaIQeaNl1MjdD0qOor,10/10/2023,MFB035,Landing,-3.1368,-22.5472
W36ognUklsjP8yEaOTbS,10/3/2023,MFB035,Landing,-5.4659,-9.0021
UEl10qxRwMvmj3416iaK,10/3/2023,MFB035,Landing,-4.7977,-15.2038
owqtB7tg4Uo8gpziCoS9,9/26/2023,MFB035,Landing,32.3806,3.9404
Ca9rS4qUTUuhpHjUJt7p,9/26/2023,MFB035,Landing,1.043,-11.0541
jyv9qc6kfc73tn1VrjYG,9/19/2023,MFB035,Landing,8.9425,-0.8796
FQLD0oLrBprUSF99H8Nw,9/19/2023,MFB035,Landing,-0.5947,-9.5726
LbvSWE7lg9drt60TYofB,9/12/2023,MFB035,Landing,2.6978,-10.0108
yrsUu5Siq4HZaZvQQzju,9/12/2023,MFB035,Landing,-5.4526,4.3191
5SPw1MCbVcWUjAj3vNXE,8/29/2023,MFB035,Landing,12.2267,-14.8727
TAO0hYcY9iQpvhrYoeJ6,8/29/2023,MFB035,Landing,6.5749,-5.9607
OfIjTJ6DRc9d7BwNxOuE,8/29/2023,MFB035,Landing,-2.7049,-14.2509
COIQoNgcvTHNUruEWXbE,10/3/2023,MFB036,Landing,0.759,-21.338
EDIvCtWbW9a3mzghZMrI,10/3/2023,MFB036,Landing,10.2273,-24.7281
4BCzgZbQJQq1fDbfnRLy,9/26/2023,MFB036,Landing,-10.9735,-6.1785
PB4iv4NJVRTXQRTxFWZy,9/26/2023,MFB036,Landing,-0.243,-8.7665
h9h3Z1Bk3BcvJK1MJFd7,9/19/2023,MFB036,Landing,-6.7094,-31.3851
MoMTBjLJql01VndBZmXw,9/19/2023,MFB036,Landing,-4.1932,-0.9675
vRbQgb7HUGgtZpZsLXyS,10/17/2023,MFB037,Landing,6.3695,-26.77
rMZQ5KJyHynDr4dtH4Tm,10/17/2023,MFB037,Landing,14.4344,23.6794
kMnIoD1bnwnehJFABoni,10/10/2023,MFB037,Landing,12.0346,1.4931
25N3NzlI516OEja8duN7,10/10/2023,MFB037,Landing,-10.1661,-14.9031
cmCJFO0zG0QcMguhhXGr,10/3/2023,MFB037,Landing,6.8801,-6.3422
H8bQPeSpkLu0DJHItrnL,10/3/2023,MFB037,Landing,-3.6266,6.7182
2UPOfm4pI188kHh4nh2R,9/26/2023,MFB037,Landing,4.3304,-6.2813
rJuuwbbvnZTKFmRjDXDF,9/26/2023,MFB037,Landing,-0.5279,0.6473
L1P7pi9a289t7WhypnuK,9/19/2023,MFB037,Landing,4.5544,0.4288
bhb2bdCXI8jeeno3v3zf,9/19/2023,MFB037,Landing,2.4011,-6.2612
R3Wdbr4DzUcXbrqwCs7N,8/29/2023,MFB037,Landing,9.1151,22.5602
6dbNODjf8vXjHsjwrifl,8/29/2023,MFB037,Landing,0.3143,11.9453
9ObqbyqQ1EVHuB9Z72pB,8/29/2023,MFB037,Landing,6.1722,9.2717
TfJg0Z4Y1DG5TDArK4zP,10/10/2023,MFB038,Landing,19.4676,-26.5886
zobUKyZeeJN9b4G2DWfI,10/10/2023,MFB038,Landing,4.4901,2.0692
ge2cpMtHxYjf6LdXX9Ru,10/3/2023,MFB038,Landing,13.567,1.2991
nKSvZ0cP7zRpGhfPHnll,10/3/2023,MFB038,Landing,14.5671,7.2
UTqJTaHrQ8pgUnzZqakx,9/26/2023,MFB038,Landing,8.6483,-13.5353
bzFitIhcWCww4b9jb1vM,9/26/2023,MFB038,Landing,10.817,12.5426
d0A1f88zsLz3Ymq18sHl,9/19/2023,MFB038,Landing,6.0053,1.9767
dMM8fBv8HOY2QEoP4uYL,9/19/2023,MFB038,Landing,6.6647,14.9459
t2do0bz5JAFiwbLeLjac,9/12/2023,MFB038,Landing,7.4153,9.2499
fPasHNQf8f6fyRHHQ9da,9/12/2023,MFB038,Landing,-2.2302,-0.7492
vn7HzAVP1JZj8Dtuj0yB,8/29/2023,MFB038,Landing,32.6623,26.3138
UBKtqxdRnxu4P7kzSw9D,8/29/2023,MFB038,Landing,9.5595,-3.0807
qTZDnPZFuJiUlgAPSfe2,8/29/2023,MFB038,Landing,8.7746,30.8795
QESI18oDFuzMBk5GWdwY,10/17/2023,MFB039,Landing,-6.854,-0.3216
ELxPnzejUcoBccNbURur,10/17/2023,MFB039,Landing,-11.0821,-9.6929
KmCDzASI4HwpeYEA5kio,10/10/2023,MFB039,Landing,-7.26,1.1415
bLbIzYUDWuuSl8abQYlS,10/10/2023,MFB039,Landing,-2.7974,-14.3335
52IsNA7y3AQKURaAgLZr,9/26/2023,MFB039,Landing,12.4752,5.54
FPGW2j6H6al5ZnLeqvg6,9/26/2023,MFB039,Landing,-14.0092,-17.2149
idCI80BiobWlFtDA29mY,9/12/2023,MFB039,Landing,-6.4983,4.8922
04y6nGaonStkzAdjFstM,9/12/2023,MFB039,Landing,0.2073,33.0872
QuJScRgw7YDed1Q7k3wM,8/29/2023,MFB039,Landing,-7.8165,27.6577
LjSKKqabVPLlStZsYujq,8/29/2023,MFB039,Landing,-12.7046,0.7712
1GEmJyBzeJSHLjzpZnyB,8/29/2023,MFB039,Landing,-14.4886,-7.169
TkZExF5oDgtXROahPoz1,10/17/2023,MFB040,Landing,-6.4912,5.7093
K8mnaakVfgtppECxokxG,10/17/2023,MFB040,Landing,-1.5605,9.543
uBihhc4AYp97TM2CiQNs,10/10/2023,MFB040,Landing,7.0855,6.2116
LRWhtUqIoGKgCgz8IhYE,10/10/2023,MFB040,Landing,-0.1126,20.9732
b3ZzgRyDrDVDq1VUuDkO,10/3/2023,MFB040,Landing,5.5357,-3.9871
YLwwKTUyVOB2m8AGX05t,10/3/2023,MFB040,Landing,-8.6172,-3.0847
OAvI9yFy6fZwORpBTORA,9/26/2023,MFB040,Landing,0.4834,10.0574
72zR2sWVsjuWxuygTyKi,9/26/2023,MFB040,Landing,-2.9372,4.8174
b6hjVw1tI14QlEmccaTV,9/19/2023,MFB040,Landing,-0.8639,7.6883
9F2EexszXZpdIJxGKWl6,9/19/2023,MFB040,Landing,-21.4341,4.9448
bwI3YS3CvTrJUTEp68TJ,9/12/2023,MFB040,Landing,-0.9474,-0.4238
eECDy2g3NdKkPOsSlVnu,9/12/2023,MFB040,Landing,-2.4102,2.5882
cnV2uPi6mVIJ6LFqpIWp,8/29/2023,MFB040,Landing,1.7638,-25.3507
5KODpN6jysLj9rdSsgBL,8/29/2023,MFB040,Landing,7.1291,6.2886
9pkm4vxd5PYwUumSlQpt,8/29/2023,MFB040,Landing,-14.6352,-9.0489
qZ98xiqDllvPUJaiNM04,10/17/2023,MFB041,Landing,-6.0455,-5.6065
g31tcCkbTUzvJD3KdPPj,10/17/2023,MFB041,Landing,-17.4404,-9.1919
hcfQyMl2I6F9xT2L16Vh,10/10/2023,MFB041,Landing,-0.0537,12.9563
5W6LfDqIPjvgbKelcqKS,10/10/2023,MFB041,Landing,-12.6311,-22.859
nnYb5T63oQhrIBBS2O1S,10/3/2023,MFB041,Landing,3.0838,10.6327
5vQJyXy5D45bMVwWTeOV,10/3/2023,MFB041,Landing,0.2319,-12.8341
EWIJPSvmMMCqlN1V7IFg,9/26/2023,MFB041,Landing,-2.2703,-8.1858
Eai68bBpNVX731noTQjU,9/26/2023,MFB041,Landing,2.3476,-5.9876
5nRMXTnYQDNDa4OKDZQ8,9/19/2023,MFB041,Landing,2.1408,11.4291
t8IWHsZcTJ1Y7ArNVu32,9/19/2023,MFB041,Landing,-10.6337,-13.6089
1MkzRZ3yIPbtd0kUqhlE,9/12/2023,MFB041,Landing,1.1626,-17.3863
SL2S2PN9oxIcfMM3POW0,9/12/2023,MFB041,Landing,-1.5616,-1.4311
uRXKGTvza9AYQcYvWrqD,8/29/2023,MFB041,Landing,8.8895,3.9609
P6qFDcxVYZmfkRdbBgB2,8/29/2023,MFB041,Landing,3.8583,-18.8327
WoO1tD1rDCTzQgA0yj0P,8/29/2023,MFB041,Landing,1.4557,-0.3618
DhAfg2NjBJUIBJe86Mnk,10/17/2023,MFB042,Landing,-8.1997,-2.6565
iKcuYHIXSwAZYSvaLPkT,10/17/2023,MFB042,Landing,3.3248,10.5263
GA5iDmeu8gtjLn0X4ghj,10/3/2023,MFB042,Landing,8.5296,3.8671
BEXzyTUP8YKGFtNkhYqj,10/3/2023,MFB042,Landing,3.0495,1.7763
7KDZ2hWh1sNp1zRxbfsh,9/26/2023,MFB042,Landing,1.8564,-13.0113
