"","TestId","Date","Time","Athlete Code","Type","Excluded","Tags","System Weight","Jump Height","Jump Momentum","Countermovement Depth","Braking RFD","Stiffness","Force at Min Displacement","Relative Force at Min Displacement","Avg. Braking Force","Avg. Relative Braking Force","Peak Braking Force","Peak Relative Braking Force","Avg. Propulsive Force","Avg. Relative Propulsive Force","Peak Propulsive Force","Peak Relative Propulsive Force","Unweighting Phase","Unweighting Phase %","Braking Phase","Braking Phase %","Propulsive Phase","Propulsive Phase %","Flight Time","Time To Takeoff","Braking Net Impulse","Propulsive Net Impulse","Positive Impulse","Positive Net Impulse","Impulse Ratio","Avg. Braking Velocity","Peak Braking Velocity","Avg. Propulsive Velocity","Takeoff Velocity","Peak Velocity","Avg. Braking Power","Avg. Relative Braking Power","Peak Braking Power","Peak Relative Braking Power","Avg. Propulsive Power","Avg. Relative Propulsive Power","Peak Relative Propulsive Power","Peak Propulsive Power","L|R Peak Braking Force","Left Force at Peak Braking Force","Right Force at Peak Braking Force","L|R Avg. Braking Force","Left Avg. Braking Force","Right Avg. Braking Force","L|R Peak Propulsive Force","Left Force at Peak Propulsive Force","Right Force at Peak Propulsive Force","L|R Avg. Propulsive Force","Left Avg. Propulsive Force","Right Avg. Propulsive Force","L|R Avg. Braking RFD","Left Avg. Braking RFD","Right Avg. Braking RFD","L|R Braking Impulse Index","L|R Propulsive Impulse Index","Time to Stabilization","Landing Stiffness","Peak Landing Force","Avg. Landing Force","Relative Peak Landing Force","L|R Peak Landing Force","Left Force at Peak Landing Force","Right Force at Peak Landing Force","L|R Avg. Landing Force","Left Avg. Landing Force","Right Avg. Landing Force","L|R Landing Impulse Index","RSI","mRSI","Braking Impulse","Relative Braking Impulse","Relative Braking Net Impulse","Propulsive Impulse","Relative Propulsive Impulse","Relative Propulsive Net Impulse"
"129","mISy9mQvOyKxs5BvCALC","9/11/2023",17:24:06,"WBB012","Countermovement Jump",NA,NA,683.27,0.2283,147.4174,-0.185,8145.2991,-8837.1379,1635,239.2905,1238.6068,181.2763,1632,238.8514,1375.8271,201.3592,1700,248.8035,0.399,54.6575,0.117,16.0274,0.214,29.3151,0.45,0.73,64.4929,149.0077,439.663,213.5006,2.3105,-0.6156,-0.9395,1.3937,2.1165,2.2625,-683.294,-9.8103,-909.1059,-13.0524,1684.553,24.1858,41.4699,2888.3921,1.5931,829,803,1.2745,627.1966,611.4103,2.4706,871,829,-0.7435,682.7991,693.028,3.4627,4213.6752,3931.6239,2.5016,-1.453,980,-8437.8314,2435,846.2031,356.3745,-11.54,1077,1358,0.3708,424.6704,421.5327,0.7193,0.6164,0.3128,144.4355,2.0737,0.926,295.2275,4.2387,2.1394
"130","bzbhlYmwhIauyKPGVfu3","9/11/2023",17:23:58,"WBB012","Countermovement Jump",NA,NA,683.49,0.2185,144.2452,-0.1872,7912,-8919.6231,1670,244.3342,1204.512,176.2296,1668,244.0416,1376.3828,201.3757,1707,249.7476,0.333,49.925,0.125,18.7406,0.209,31.3343,0.439,0.667,64.6287,145.6351,438.5495,210.2638,2.2534,-0.6278,-0.9382,1.3787,2.0703,2.2185,-674.3887,-9.6794,-868.4198,-12.4643,1660.0917,23.827,40.5555,2825.6179,5.7554,882,786,2.6089,617.968,586.544,4.5108,892,815,2.9743,708.6603,667.7225,10.819,4384,3528,5.0332,5.7938,740,-9698.6101,2950,893.477,431.6084,-2.2373,1442,1508,5.3652,470.7068,422.7703,10.1796,0.6582,0.3275,150.065,2.1539,0.9276,288.4845,4.1406,2.0903
"131","GjxsaFDOT0zfijprRvod","10/16/2023",08:33:11,"WBB013","Countermovement Jump",NA,NA,688.811,0.2481,154.9002,-0.1414,12020,-13490.2799,1907,276.8539,1308.49,189.9636,1894,274.9666,1680.9936,244.0428,2283,331.4407,0.316,55.1483,0.1,17.452,0.157,27.3997,0.443,0.573,61.3599,156.7032,395.0875,218.0631,2.5538,-0.5811,-0.8902,1.4731,2.2061,2.3272,-678.4629,-9.6626,-911.1864,-12.9771,2107.6819,30.0175,51.0282,3582.9546,-16.4731,791,1103,-12.0299,575.54,732.95,-10.8191,1018,1265,-14.0818,722.1401,958.8535,-23.1281,4620,7400,-21.3932,-24.692,500,-32075.6941,3283,991.6,476.6184,-9.4121,1487,1796,1.3489,502.488,489.112,2.6182,0.7731,0.4329,130.241,1.8549,0.8739,264.8465,3.7719,2.2318
"132","VCsFDMU79VWSoajp2dbd","10/16/2023",08:33:03,"WBB013","Countermovement Jump",NA,NA,688.007,0.2038,140.2479,-0.1331,12241.7582,-13583.921,1808,262.788,1319.4176,191.7739,1808,262.788,1553.4074,225.7837,2187,317.8747,0.335,56.9728,0.091,15.4762,0.162,27.551,0.402,0.588,56.8939,141.0859,372.0455,197.9797,2.4798,-0.5229,-0.8137,1.4028,1.9997,2.1659,-614.9156,-8.7678,-831.2812,-11.8529,1834.894,26.163,47.0144,3297.269,-13.7168,780,1028,-7.9814,607.0549,712.3626,-13.2144,949,1238,-18.64,631.9259,921.4815,-20.8259,4846.1538,7395.6044,-14.6803,-31.3924,410,-25895.103,3123,1024.5,453.9198,-6.6923,1457,1666,-15.4776,432.9659,591.5341,-26.8306,0.6837,0.3466,119.5025,1.7039,0.8112,252.543,3.6009,2.0117
"133","3LR9FNf6f7oL5fsLnODp","10/9/2023",17:30:03,"WBB013","Countermovement Jump",NA,NA,689.934,0.2501,155.7939,-0.1719,5573.5294,-8459.0953,1454,210.7448,1159.6397,168.0798,1450,210.165,1520.8191,220.4297,1986,287.8536,0.257,44.2341,0.136,23.4079,0.188,32.358,0.449,0.581,63.4945,156.9149,443.948,220.4094,2.4713,-0.5637,-0.9094,1.3287,2.2152,2.3296,-602.7426,-8.5702,-852.463,-12.121,1838.5154,26.1414,49.3188,3468.5778,-11.5862,641,809,-10.6949,517.8088,641.8309,-10.0705,893,1093,-11.2006,675.2394,845.5798,-17.1504,2308.8235,3264.7059,-19.2969,-20.1443,670,-18211.2249,3846,922.0224,557.4446,-5.8762,1810,2036,-0.207,460.0567,461.9657,-0.4436,0.7728,0.4305,157.3255,2.237,0.9028,286.6225,4.0754,2.2311
"134","5jTBKj6xelDAoQQxY6kN","10/9/2023",17:29:54,"WBB013","Countermovement Jump",NA,NA,688.284,0.2255,147.5708,-0.1351,10754.717,-13542.5117,1830,265.8786,1214.8585,176.5054,1830,265.8786,1617.8931,235.0618,2243,325.8829,0.302,53.2628,0.106,18.6949,0.159,28.0423,0.424,0.567,55.2439,148.7078,386.347,203.9517,2.6918,-0.5411,-0.7942,1.4301,2.1033,2.2358,-581.1861,-8.2836,-750.0515,-10.6904,1964.8076,28.0041,47.7143,3347.7055,-19.1257,740,1090,-12.0637,534.1509,680.7075,-15.827,944,1299,-18.4964,659.3208,958.5723,-35.614,3462.2642,7292.4528,-21.3611,-31.2149,660,-27040.7229,3131,914.0621,454.8994,-21.367,1231,1900,12.2707,513.1121,400.95,21.8321,0.7478,0.3977,128.202,1.8272,0.7874,258.145,3.6793,2.1195
"135","FhYiIeKsTMPqkhfrQfSh","10/2/2023",17:26:29,"WBB013","Countermovement Jump",NA,NA,686.64,0.2007,138.8881,-0.1444,7158.7302,-10973.48,1585,230.8342,1112.5,162.0209,1585,230.8342,1449.8901,211.1572,1946,283.4091,0.274,47.079,0.126,21.6495,0.182,31.2715,0.403,0.582,53.2039,139.6875,404.3765,192.8914,2.6255,-0.5116,-0.7622,1.3448,1.9843,2.1533,-512.6462,-7.3242,-649.1092,-9.2738,1684.1314,24.0611,44.7003,3128.7464,-23.1546,609,976,-26.8229,407.0476,705.4524,-16.0329,817,1129,-21.578,568.5165,881.3736,-20.3991,2849.2063,4309.5238,-42.3251,-35.4963,680,-29554.3981,2903,893.2941,422.7834,-33.2415,969,1934,-13.9592,384.2985,508.9956,-24.519,0.6924,0.3448,139.7205,1.9962,0.7601,264.656,3.7811,1.9957
"136","G5TRVFf2mFbCBzZReHmh","10/2/2023",17:25:57,"WBB013","Countermovement Jump",NA,NA,687.532,0.1765,130.4096,-0.1359,8819.8198,-12275.7445,1668,242.6069,1194.1622,173.6882,1668,242.6069,1453.9529,211.4742,1993,289.8774,0.229,44.902,0.111,21.7647,0.17,33.3333,0.372,0.51,55.7409,131.1111,380.0485,186.852,2.3521,-0.5156,-0.7959,1.3041,1.8607,2.0249,-554.4952,-7.9118,-737.787,-10.5271,1613.9591,23.0287,40.523,2840.0464,-17.0264,692,976,-13.4332,516.8739,677.2883,-17.3106,824,1169,-19.8566,582.6235,871.3294,-28.0899,3171.1712,5648.6486,-23.6006,-33.1142,740,-28229.2183,3290,856.7757,478.5232,-1.7629,1616,1674,2.6346,439.6743,417.1014,5.1178,0.7294,0.346,132.057,1.8842,0.7953,247.9915,3.5384,1.8707
"137","bMhn7FkCnFXnVYSEzbP4","9/25/2023",17:30:23,"WBB013","Countermovement Jump",NA,NA,684.712,0.2589,157.3018,-0.1813,12398.1481,-11184.7569,2028,296.1829,1332.9074,194.6669,2028,296.1829,1626.3054,237.5167,2112,308.4509,0.297,51.9231,0.108,18.8811,0.167,29.1958,0.457,0.572,69.3296,158.2456,415.871,227.5752,2.2825,-0.6795,-0.9974,1.4941,2.2537,2.3689,-786.7192,-11.2715,-978.3386,-14.0168,2088.9334,29.9285,49.4642,3452.472,-7.7909,935,1093,-0.5085,663.0648,669.8426,-9.4697,956,1156,-13.0795,706.7964,919.509,-26.2136,4574.0741,7824.0741,-0.771,-23.0953,NA,-19257.5627,3375,864.1977,492.908,-27.1704,1229,2146,-15.8679,363.5337,500.664,NA,0.799,0.4526,143.2785,2.0528,0.9933,272.5925,3.9055,2.2672
"138","D1TNO290Pr8ENUw5V3nm","9/25/2023",17:30:07,"WBB013","Countermovement Jump",NA,NA,683.571,0.1771,129.9024,-0.1162,14325.8427,-16916.9617,1965,287.461,1311.9213,191.9217,1965,287.461,1554.4765,227.4053,2242,327.9835,0.254,51.626,0.089,18.0894,0.149,30.2846,0.371,0.492,55.2787,130.7304,348.699,186.0091,2.3649,-0.5278,-0.7958,1.341,1.8642,2.0137,-608.6939,-8.7354,-785.4648,-11.2723,1733.4323,24.8767,42.1308,2935.7169,-6.972,914,1051,-5.9069,617.2135,694.7079,-7.5825,1036,1206,-10.1767,698.1409,856.3356,-12.4706,6269.6629,8056.1798,-11.0898,-18.4495,700,-40370.4487,3378,863.46,494.1696,-8.5258,1545,1833,0.0513,431.9514,431.5086,0.0889,0.7541,0.36,116.1165,1.6664,0.7933,232.5825,3.3378,1.8761
"139","ApJnNVOL49bL8OBTfaRi","9/18/2023",17:30:20,"WBB013","Countermovement Jump",NA,NA,689.28,0.2083,142.0296,-0.0935,15939.0244,-21639.7383,2023,293.4947,1290.0366,187.1571,2001,290.3029,1729.7591,250.9516,2592,376.0446,0.264,54.6584,0.082,16.9772,0.137,28.3644,0.408,0.483,48.6005,143.5326,343.0855,192.1332,2.9533,-0.4747,-0.7037,1.4259,2.0214,2.1652,-539.3358,-7.676,-679.96,-9.6774,2035.6152,28.9714,50.8853,3575.3531,-7.4463,926,1075,5.7883,682.3537,607.6829,-12.8086,1130,1462,-16.6451,720.9197,1008.8394,-23.795,6073.1707,9865.8537,11.2686,-28.4759,720,-17286.956,3421,885.6361,496.315,-11.1371,1520,1901,-0.637,439.9972,445.6389,-1.2939,0.8447,0.4312,105.1215,1.4961,0.6917,237.964,3.3868,2.0428
"140","5xeZj2XouwV5uT5blDZD","9/18/2023",17:30:04,"WBB013","Countermovement Jump",NA,NA,689.314,0.2231,147.0032,-0.1217,28656.7164,-21571.246,2625,380.8134,1732.6269,251.3552,2620,380.088,1751.8993,254.1511,2631,381.6838,0.219,51.5294,0.067,15.7647,0.139,32.7059,0.421,0.425,68.9275,148.9954,359.9215,217.9228,2.1616,-0.6682,-0.9999,1.5102,2.0921,2.2443,-984.8866,-14.0165,-1285.2743,-18.2914,2152.3288,30.631,52.3751,3680.2131,-20.8397,1037,1583,-10.4319,775.9403,956.6866,-20.2585,1049,1582,-20.674,694.8561,1057.0432,-42.5,8238.806,20417.9104,-18.4476,-34.2592,700,-24833.7085,3056,895.2786,443.3393,-13.2199,1326,1730,-2.4029,436.8829,458.3957,-4.703,0.9906,0.5249,115.1115,1.6382,0.9809,244.81,3.484,2.1204
"141","vddJnNzP6orRLABCRFAW","9/11/2023",17:29:21,"WBB013","Countermovement Jump",NA,NA,677.643,0.226,145.4597,-0.1604,10647.0588,-11026.3709,1769,261.0519,1275.1078,188.1681,1769,261.0519,1509.2229,222.7165,2020,298.0921,0.37,57.187,0.102,15.7651,0.175,27.0479,0.43,0.647,60.3919,146.3985,394.4975,206.7904,2.4241,-0.5758,-0.8784,1.4386,2.1058,2.2741,-651.4692,-9.4311,-863.9536,-12.5072,1853.9499,26.839,47.7469,3298.204,-22.8943,682,1087,-15.3935,539.4118,735.6961,-18.1188,827,1193,-19.4461,607.8686,901.3543,-41.8048,3098.0392,7549.0196,-26.5142,-32.5724,1190,-17413.5234,3466,800.105,511.4788,-2.6544,1687,1779,3.9985,416.0487,384.0563,7.6282,0.6646,0.3493,129.5115,1.8749,0.8743,264.986,3.8361,2.1194
"142","aSijxF3breO38i83WLVV","9/11/2023",17:29:12,"WBB013","Countermovement Jump",NA,NA,677.992,0.241,150.2967,-0.1574,10723.2143,-11987.3118,1887,278.3219,1204.125,177.6017,1875,276.5519,1605.0368,236.7339,2154,317.7029,0.307,52.7491,0.112,19.244,0.163,28.0069,0.438,0.582,58.3219,152.0328,396.8025,210.3547,2.6068,-0.5929,-0.8596,1.465,2.1747,2.311,-629.9579,-9.115,-778.2847,-11.2612,2000.2639,28.9422,49.9196,3450.0572,-14.7733,799,1076,-7.7605,555.3393,648.7857,-13.1848,935,1219,-15.8493,675.3252,929.7117,-26.7277,3928.5714,6794.6429,-14.2594,-27.3499,490,-15013.4776,3089,972.3796,455.6101,-21.528,1212,1877,-16.9771,403.649,568.7306,-29.0636,0.7526,0.4142,134.257,1.9426,0.8439,262.5455,3.7988,2.1998
"143","F7ikjWKt21RpsYz0C1ij","10/16/2023",08:30:10,"WBB014","Countermovement Jump",NA,NA,631.929,0.2451,141.255,-0.18,11190.4762,-10047.1945,1808,286.1081,1196.0476,189.2693,1808,286.1081,1416.4722,224.1505,1869,295.7611,0.322,53.0478,0.105,17.2982,0.18,29.654,0.45,0.607,58.641,142.1048,380.8455,200.7457,2.4233,-0.6222,-0.9142,1.4759,2.1928,2.3183,-649.5388,-10.0834,-827.5021,-12.8461,1796.77,27.8929,45.1381,2907.6531,2.5442,927,881,-1.1777,590.981,605.0667,1.8727,952,917,0.0608,708.6667,707.8056,7.9149,6038.0952,5152.381,-2.4115,0.1523,660,-18118.0364,3332,847.3333,527.2744,-3.6615,1605,1727,2.4008,433.8379,413.4955,4.6881,0.7414,0.4038,124.9935,1.9404,0.9103,255.852,3.9718,2.206
"144","uEOx7QEWzgtoNIOvtZ97","10/16/2023",08:29:56,"WBB014","Countermovement Jump",NA,NA,632.033,0.1969,126.6224,-0.1111,21397.2603,-19777.5131,2198,347.7667,1298.4384,205.4384,2198,347.7667,1540.7842,243.7822,2354,372.4489,0.239,52.9933,0.073,16.1863,0.139,30.8204,0.407,0.451,47.8621,127.4004,309.2535,175.2625,2.6618,-0.5263,-0.7456,1.447,1.9654,2.1162,-577.9328,-8.9703,-759.5525,-11.7893,1814.0014,28.1557,46.9012,3021.725,8.6442,1194,1004,6.3385,690.3699,608.0685,5.5225,1242,1112,1.4022,781.1942,759.5899,10.6274,11835.6164,9561.6438,11.8579,2.8503,550,-24455.0284,3276,872.1873,518.3274,-5.7998,1543,1733,-5.2818,413.06,459.1273,-10.0427,0.9024,0.4365,94.0005,1.459,0.7429,215.253,3.341,1.9774
"145","3cq40saOQKHV99VP1t9I","10/9/2023",17:26:47,"WBB014","Countermovement Jump",NA,NA,639.207,0.1904,125.9222,-0.1141,13870.9677,-17150.1244,1956,306.0042,1166.4731,182.4875,1934,302.5624,1483.7,232.1157,2223,347.7747,0.315,56.4516,0.093,16.6667,0.15,26.8817,0.394,0.558,48.3857,127.6285,331.3415,176.0142,2.6377,-0.5305,-0.7593,1.4189,1.9325,2.1154,-541.0929,-8.3042,-659.1498,-10.1161,1722.1411,26.4299,45.7536,2981.244,5.274,1018,916,8.7185,634.086,532.3871,1.5744,1129,1094,-2.7458,721.48,762.22,-0.6202,6892.4731,6978.4946,16.1323,-5.2688,550,-28280.524,3539,875.2436,553.6548,-8.9573,1611,1928,-19.4531,352.4909,522.7527,-32.5876,0.7061,0.3411,107.832,1.6549,0.7426,223.5095,3.4302,1.9587
"146","shqb8hpnpV6fbobsktrb","10/9/2023",17:26:40,"WBB014","Countermovement Jump",NA,NA,639.931,0.2068,131.4088,-0.1024,18384.6154,-20280.8911,2076,324.41,1244.2308,194.432,2076,324.41,1590.4348,248.5322,2352,367.5396,0.247,53.3477,0.078,16.8467,0.138,29.8056,0.408,0.463,46.4144,132.1945,316.834,178.6089,2.8481,-0.5004,-0.7141,1.451,2.0145,2.1618,-533.4504,-8.1777,-676.1076,-10.3646,1892.1636,29.0064,49.5849,3234.5482,7.5145,1116,960,9.2942,679.9359,564.2949,3.9966,1223,1129,0.8347,801.8551,788.5797,4.742,9628.2051,8756.4103,17.0633,1.7282,380,-40853.3625,3225,986.5421,503.9606,-3.3178,1559,1666,4.3907,514.9289,471.6132,8.4019,0.8812,0.4467,96.329,1.4767,0.7115,220.505,3.3803,2.0265
"147","6gaIWspbqtXQE6Qoclum","10/2/2023",17:21:40,"WBB014","Countermovement Jump",NA,NA,641.862,0.1978,128.9017,-0.114,17195.122,-17995.3186,2051,319.5391,1282.939,199.8777,2051,319.5391,1530.3517,238.4238,2225,346.6477,0.218,48.9888,0.082,18.427,0.145,32.5843,0.397,0.445,51.8568,129.8435,327.403,181.7003,2.5039,-0.5472,-0.7976,1.4071,1.9701,2.1087,-605.016,-9.2469,-780.0991,-11.9228,1783.0651,27.2518,44.2706,2896.5954,0.5363,1031,1020,2.2785,656.0854,626.8537,1.3933,1128,1097,0.0825,765.8069,764.5448,-2.695,8365.8537,8829.2683,4.519,0.1806,460,-29996.1745,3386,918.4804,527.5277,-2.3627,1653,1733,-5.3058,434.8739,483.6065,-10.071,0.8921,0.4445,104.4895,1.597,0.7926,222.9135,3.4069,1.9845
"148","jsYkixwfLW2CgPRhStjL","10/2/2023",17:21:30,"WBB014","Countermovement Jump",NA,NA,641.971,0.1809,123.2828,-0.0946,20319.4444,-22507.0299,2129,331.6349,1284.3472,200.0631,2105,327.8964,1569.694,244.5117,2355,366.839,0.232,52.968,0.072,16.4384,0.134,30.5936,0.377,0.438,45.5136,125.3504,303.11,170.864,2.7541,-0.5024,-0.7178,1.3578,1.8839,2.0219,-556.6029,-8.5055,-704.6934,-10.7685,1742.5963,26.6287,44.2525,2895.9016,6.4133,1120,985,12.1517,720.2083,564.1389,3.0998,1214,1141,1.4058,795.8806,773.8134,2.3923,10402.7778,9916.6667,21.7932,2.8333,710,-35030.2719,3496,811.8789,544.5729,-3.032,1695,1801,-9.4141,367.7239,444.1549,-17.2127,0.8607,0.413,91.7355,1.4018,0.6955,211.3745,3.23,1.9155
"149","UhbIG9RAQ4TNFs5Gc1MO","9/25/2023",17:25:54,"WBB014","Countermovement Jump",NA,NA,640.25,0.2272,137.807,-0.1181,19160.4938,-18748.2129,2215,345.9586,1271.1358,198.5374,2195,342.8348,1607.5804,251.0864,2354,367.6689,0.283,55.8185,0.081,15.9763,0.143,28.2051,0.432,0.507,50.3212,139.4093,333.1465,189.7305,2.7704,-0.5593,-0.7862,1.4803,2.1115,2.2324,-607.1036,-9.3021,-757.7785,-11.6108,1969.7588,30.1809,48.0966,3139.0271,9.6128,1203,992,15.1201,731.6667,539.4691,3.3135,1216,1138,2.2124,821.5734,786.007,6.0567,10160.4938,9000,26.3725,4.4103,NA,-33681.9862,3624,776.9863,566.0289,-16.0044,1522,2102,-2.1054,380.3138,396.6725,NA,0.8521,0.4482,102.1815,1.5656,0.771,230.965,3.5389,2.136
"150","d9ayogvWXCtqoZOU3ql7","9/25/2023",17:25:34,"WBB014","Countermovement Jump",NA,NA,641.448,0.1778,122.1286,-0.0921,23636.3636,-23963.9379,2208,344.2212,1399.2424,218.1381,2208,344.2212,1570.8397,244.8896,2443,380.8571,0.239,54.8165,0.066,15.1376,0.131,30.0459,0.386,0.436,49.2259,122.8418,298.433,172.0677,2.4955,-0.5123,-0.7543,1.3928,1.8678,2.0283,-610.456,-9.336,-809.6994,-12.3832,1768.4681,27.0461,46.1954,3020.5861,9.2391,1206,1002,13.5961,794.7424,604.5,2.1695,1248,1195,-2.7962,763.458,807.3817,3.7179,12257.5758,11378.7879,24.0674,-5.3075,470,-24878.1076,3091,909.8553,481.8785,-11.8085,1363,1728,-3.0858,440.8894,468.966,-5.997,0.8853,0.4078,91.5615,1.4003,0.7528,206.8715,3.1638,1.8787
"151","6HjU9sbVrBbXAJjITr3T","9/18/2023",17:26:51,"WBB014","Countermovement Jump",NA,NA,651.366,0.2281,140.4554,-0.1136,23931.5068,-21117.9461,2398,368.1494,1387.9589,213.0843,2398,368.1494,1685.9338,258.8305,2572,394.8625,0.222,51.5081,0.073,16.9374,0.136,31.5545,0.429,0.431,52.8923,141.8837,330.9115,194.776,2.6825,-0.5738,-0.8088,1.5122,2.1154,2.24,-671.2718,-10.1098,-879.8647,-13.2513,2082.2116,31.3595,50.4245,3348.0954,11.0926,1332,1066,9.6456,760.9178,627.0411,4.8989,1349,1223,0.8457,850.0956,835.8382,12.7647,13493.1507,10438.3562,17.549,1.7961,640,-22629.6987,3386,870.2797,519.8306,-21.0868,1336,2050,-6.6209,406.3297,463.95,-12.4346,0.9954,0.5292,100.442,1.5127,0.7966,230.4695,3.471,2.1369
"152","LSZbc8CbibXMsS8r7lj9","9/18/2023",17:26:43,"WBB014","Countermovement Jump",NA,NA,651.971,0.2344,142.5362,-0.1126,28910.4478,-23164.364,2608,400.0178,1483.5224,227.5442,2591,397.4103,1730.4511,265.4184,2662,408.3004,0.235,54.023,0.067,15.4023,0.133,30.5747,0.434,0.435,54.7389,144.7179,329.851,199.4568,2.6438,-0.6026,-0.8471,1.5238,2.1447,2.2648,-748.7182,-11.2657,-968.9294,-14.5792,2147.8415,32.3179,51.7625,3440.1273,13.3925,1469,1122,13.8698,844.6418,638.8806,8.565,1445,1217,4.4302,903.5564,826.8947,15.4362,16686.5672,12223.8806,24.3376,8.5781,600,-27703.5108,3487,887.555,534.8397,7.4849,1874,1613,15.4328,512.265,375.29,26.7623,0.9977,0.5389,98.421,1.4809,0.8236,231.43,3.4823,2.1775
"153","ASkbiUPeLvn6ERt65dHf","9/11/2023",17:26:04,"WBB014","Countermovement Jump",NA,NA,639.769,0.2347,139.9437,-0.1824,9183.3333,-9548.414,1742,272.2858,1078.75,168.6155,1742,272.2858,1418.2111,221.6755,1838,287.2912,0.374,55.4896,0.12,17.8042,0.18,26.7062,0.449,0.674,52.1237,140.9761,385.0305,193.0998,2.7046,-0.5729,-0.8056,1.4313,2.1458,2.269,-542.9116,-8.3248,-648.2892,-9.9406,1753.6129,26.8893,44.2712,2887.1898,10.4478,962,780,12.9208,609.0667,469.6833,6.9641,983,855,4.157,738.5833,679.6278,4.1742,4783.3333,4400,22.9451,8.0239,780,-11507.8361,3481,821.4897,544.1026,1.58,1768,1713,10.2478,452.8372,368.6526,18.5851,0.6662,0.3482,128.896,1.9764,0.7992,256.1345,3.9275,2.1617
"154","4fB3AUHaOI4fgx9ONMQa","9/11/2023",17:25:57,"WBB014","Countermovement Jump",NA,NA,638.359,0.2445,142.5239,-0.1551,14141.3043,-12570.1402,1950,305.4707,1221.4348,191.3398,1940,303.9042,1476.5614,231.3058,2030,318.0029,0.371,58.5174,0.092,14.511,0.171,26.9716,0.443,0.634,52.988,144.2881,365.1645,197.2761,2.723,-0.5833,-0.832,1.4991,2.1902,2.3155,-617.1365,-9.4839,-778.2509,-11.9598,1873.7114,28.7943,45.758,2977.5764,11.2371,1079,861,10.5364,675.0652,546.3696,7.0936,1087,943,5.433,778.3918,698.1696,11.7602,7902.1739,6239.1304,19.0539,10.3506,740,-24725.8801,3154,825.7919,494.0794,-13.9505,1357,1797,4.1942,430.2135,395.5784,8.0382,0.6987,0.3857,111.717,1.7168,0.8143,253.4475,3.8949,2.2174
"155","CwDjyT1SXg0erRj2KSgL","10/16/2023",08:34:06,"WBB015","Countermovement Jump",NA,NA,691.394,0.282,165.7692,-0.2794,5512.8205,-5548.2223,1550,224.1848,1310.109,189.488,1557,225.1972,1334.2209,192.9755,1547,223.7509,0.224,35.1097,0.156,24.4514,0.258,40.4389,0.469,0.638,96.0865,166.6093,548.933,262.6959,1.734,-0.8354,-1.3659,1.4489,2.3521,2.4798,-998.9962,-14.1745,-1472.2525,-20.8894,1760.4528,24.9786,44.0535,3104.8269,5.5877,822,735,9.9683,720.3526,589.7564,5.7531,818,729,1.393,676.4031,657.8178,2.7907,2833.3333,2679.4872,18.1556,2.7738,430,-34332.6695,4406,1063.9372,637.2633,-46.2551,1184,3222,-11.7884,469.2581,594.6791,-21.1198,0.7351,0.442,203.944,2.8937,1.3633,344.989,4.895,2.364
"156","RfQTwQnLMmqpsQCNuNEt","10/16/2023",08:33:55,"WBB015","Countermovement Jump",NA,NA,691.545,0.301,171.3014,-0.2782,6426.6667,-5952.5361,1656,239.4638,1324.1267,191.4737,1655,239.3192,1402.1653,202.7584,1674,242.0667,0.246,38.558,0.15,23.511,0.242,37.931,0.485,0.638,94.3998,172.7826,538.268,267.1824,1.8303,-0.8414,-1.3507,1.5381,2.43,2.5616,-1010.5494,-14.3353,-1439.6126,-20.4218,1927.12,27.3374,46.6763,3290.393,13.1118,936,719,14.4332,757.62,566.5067,10.0358,921,753,4.8697,735.2231,666.9421,20.5394,3873.3333,2553.3333,25.2015,9.324,2010,-23039.8511,3785,773.9119,547.3252,-15.8785,1592,2193,-0.8489,383.6711,390.2408,-1.698,0.7602,0.4717,198.1315,2.8106,1.3391,340.1365,4.825,2.451
"157","jjTXtZ2JdKGqFa2iu9hD","10/9/2023",17:30:57,"WBB015","Countermovement Jump",NA,NA,699.699,0.2804,167.2974,-0.2843,3636.3636,-4843.2952,1377,196.7989,1124.0856,160.6527,1381,197.3706,1286,183.7933,1468,209.8045,0.444,48.4188,0.187,20.3926,0.286,31.1887,0.464,0.917,79.0173,168.3551,578.33,247.3724,2.1306,-0.6983,-1.1133,1.3895,2.3456,2.4715,-724.9716,-10.1643,-1018.3274,-14.2773,1661.0408,23.2883,44.0205,3139.7664,6.2998,734,647,3.4747,581.5722,542.5134,0.2725,736,732,1.5628,653.049,632.951,21.4706,2208.5561,1427.8075,6.6608,3.0946,510,-36685.7115,4533,1015.7902,647.85,2.4928,2323,2210,-12.9344,442.202,573.5882,-22.9107,0.506,0.3058,209.861,2.9423,1.1078,368.469,5.1661,2.3604
"158","s6txlsp01VFJm15QSjlx","10/9/2023",17:30:50,"WBB015","Countermovement Jump",NA,NA,700.533,0.269,164.0473,-0.2379,4821.4286,-6356.0434,1512,215.8357,1156.0476,165.024,1509,215.4074,1366.6923,195.0932,1614,230.396,0.284,40.6295,0.168,24.0343,0.247,35.3362,0.46,0.699,76.119,165.2833,532.1235,241.4023,2.1714,-0.7003,-1.0738,1.4208,2.2973,2.4356,-735.61,-10.3012,-975.4446,-13.6598,1761.4007,24.666,44.5794,3183.4203,6.0305,800,709,7.4196,620.9107,535.1369,1.9827,823,791,3.5367,707.5142,659.1781,-1.9753,2363.0952,2458.3333,13.847,6.8405,480,-24078.3504,4107,1034.6292,586.2679,-5.6245,1938,2169,3.5407,535.6313,498.9979,6.832,0.6581,0.3848,193.8085,2.714,1.0659,338.315,4.7376,2.3146
