"","TestId","Date","Time","Athlete Code","Type","Excluded","Tags","System Weight","Jump Height","Jump Momentum","Countermovement Depth","Braking RFD","Stiffness","Force at Min Displacement","Relative Force at Min Displacement","Avg. Braking Force","Avg. Relative Braking Force","Peak Braking Force","Peak Relative Braking Force","Avg. Propulsive Force","Avg. Relative Propulsive Force","Peak Propulsive Force","Peak Relative Propulsive Force","Unweighting Phase","Unweighting Phase %","Braking Phase","Braking Phase %","Propulsive Phase","Propulsive Phase %","Flight Time","Time To Takeoff","Braking Net Impulse","Propulsive Net Impulse","Positive Impulse","Positive Net Impulse","Impulse Ratio","Avg. Braking Velocity","Peak Braking Velocity","Avg. Propulsive Velocity","Takeoff Velocity","Peak Velocity","Avg. Braking Power","Avg. Relative Braking Power","Peak Braking Power","Peak Relative Braking Power","Avg. Propulsive Power","Avg. Relative Propulsive Power","Peak Relative Propulsive Power","Peak Propulsive Power","L|R Peak Braking Force","Left Force at Peak Braking Force","Right Force at Peak Braking Force","L|R Avg. Braking Force","Left Avg. Braking Force","Right Avg. Braking Force","L|R Peak Propulsive Force","Left Force at Peak Propulsive Force","Right Force at Peak Propulsive Force","L|R Avg. Propulsive Force","Left Avg. Propulsive Force","Right Avg. Propulsive Force","L|R Avg. Braking RFD","Left Avg. Braking RFD","Right Avg. Braking RFD","L|R Braking Impulse Index","L|R Propulsive Impulse Index","Time to Stabilization","Landing Stiffness","Peak Landing Force","Avg. Landing Force","Relative Peak Landing Force","L|R Peak Landing Force","Left Force at Peak Landing Force","Right Force at Peak Landing Force","L|R Avg. Landing Force","Left Avg. Landing Force","Right Avg. Landing Force","L|R Landing Impulse Index","RSI","mRSI","Braking Impulse","Relative Braking Impulse","Relative Braking Net Impulse","Propulsive Impulse","Relative Propulsive Impulse","Relative Propulsive Net Impulse","L_R_Diff_Peak_Propulsive","L_R_Total_Peak_Propulsive","Peak_Propulsive_Asymmetry_Index","L_R_Diff_Peak_Landing","L_R_Total_Peak_Landing","Peak_Landing_Asymmetry_Index","L_R_Diff_Peak_Braking","L_R_Total_Peak_Braking","Peak_Braking_Asymmetry_Index"
"879","HQIDhK1itWNIZsGewKpq","10/10/2023",07:26:10,"MFB068","Countermovement Jump",NA,NA,768.642,0.2978,189.381,-0.2059,8741.0072,-9641.8571,1985,258.2477,1421.1079,184.8855,1985,258.2477,1751.513,227.8711,2162,281.2753,0.232,41.1348,0.139,24.6454,0.193,34.2199,0.484,0.564,90.0778,190.6706,535.9375,280.7484,2.1167,-0.7446,-1.1567,1.5409,2.417,2.5189,-949.4075,-12.1171,-1279.7309,-16.3329,2374.9662,30.3111,50.4958,3956.491,6.9018,1061,924,3.0759,732.4101,688.6978,2.9602,1113,1049,0.0781,876.4404,875.0725,14.2387,4992.8058,3748.2014,5.9041,0.2018,NA,-32445.1625,4436,1127.1067,577.1217,-1.9838,2174,2262,-22.0229,439.4427,687.664,NA,0.8582,0.5279,196.919,2.5132,1.1496,339.0185,4.3268,2.4335,64,2162,2.96022201665125,88,4436,1.98376916140667,137,4436,3.08836789900812
"880","vNJC0SVrFlKouL0cDz8N","10/10/2023",07:26:05,"MFB068","Countermovement Jump",NA,NA,769.276,0.285,185.4176,-0.1992,7273.3813,-8997.6425,1792,232.9463,1350.8345,175.5982,1782,231.6464,1742.9791,226.574,2194,285.2032,0.222,40.2174,0.139,25.1812,0.191,34.6014,0.468,0.552,80.3246,186.8458,521.0315,267.1704,2.3261,-0.6474,-1.0332,1.4862,2.3645,2.4645,-799.108,-10.1904,-1113.8385,-14.2039,2295.6493,29.2747,49.6108,3890.3564,9.9888,980,802,9.5683,740.0432,610.7914,2.0055,1119,1075,-1.2337,860.7382,882.2408,14.5401,4165.4676,3107.9137,17.4423,-2.3658,NA,-29587.2665,3882,1063.2023,504.6303,-17.3622,1604,2278,-38.6442,326.1683,737.034,NA,0.8478,0.5162,187.254,2.3879,1.0243,333.7775,4.2564,2.3827,44,2194,2.00546946216955,674,3882,17.3621844410098,178,3882,4.58526532715095
"881","wS3TJ8fLUzrWB7ijpBpO","10/3/2023",07:25:59,"MFB068","Countermovement Jump",NA,NA,757.112,0.3076,189.5974,-0.2388,6986.4865,-7504.0457,1792,236.6889,1363.723,180.1217,1787,236.0285,1638.2083,216.376,1946,257.0293,0.224,38.0952,0.148,25.1701,0.216,36.7347,0.494,0.588,89.2554,191.1903,556.0345,280.4457,2.1421,-0.7288,-1.1678,1.5132,2.4566,2.5617,-907.3549,-11.7567,-1292.4467,-16.7464,2228.0915,28.8697,49.7359,3838.4969,5.4281,942,845,2.9247,701.8041,661.9189,2.1583,994,952,2.6257,840.6111,797.5972,11.7988,3905.4054,3081.0811,5.6404,5.12,NA,-28419.9733,5127,1017.8583,677.1785,-5.6758,2418,2709,10.48,562.2651,455.5933,NA,0.8401,0.5231,201.308,2.6084,1.1565,354.7265,4.5962,2.4773,42,1946,2.15827338129496,291,5127,5.67583382094792,97,5127,1.89194460698264
"882","7roWJVdD9S1rXzNxQAZI","10/3/2023",07:25:53,"MFB068","Countermovement Jump",NA,NA,756.621,0.2697,177.4259,-0.2101,8316.1765,-8987.9797,1888,249.5305,1378.5956,182.2042,1888,249.5305,1691.5105,223.5611,2102,277.8141,0.213,39.5176,0.136,25.2319,0.19,35.2505,0.469,0.539,84.017,178.551,509.2265,262.5681,2.1252,-0.6991,-1.0946,1.4686,2.3004,2.3989,-868.6801,-11.2629,-1193.245,-15.4711,2189.7266,28.391,47.168,3637.9489,8.5805,1025,863,2.1319,703.9926,674.6029,2.0932,1073,1029,2.1659,864.0737,827.4368,25.9063,5235.2941,3080.8824,4.0358,4.2668,NA,-26942.5677,5285,1151.9399,698.5003,-18.07,2165,3120,-5.058,546.8374,605.1024,NA,0.8701,0.5004,186.9175,2.4235,1.0893,322.309,4.1789,2.315,44,2102,2.09324452901998,955,5285,18.0700094607379,162,5285,3.06527909176916
"883","QQ1ZgHPGjO5HvEjxAOO1","9/12/2023",07:35:55,"MFB068","Countermovement Jump",NA,NA,748.332,0.2684,175.0577,-0.164,13258.9286,-13732.3866,2252,300.9359,1452.3036,194.0721,2239,299.1988,1821.9634,243.4699,2453,327.7957,0.188,40.5172,0.112,24.1379,0.164,35.3448,0.462,0.464,78.0938,177.1751,461.8085,255.2689,2.2687,-0.6984,-1.0421,1.5377,2.2949,2.3973,-892.4689,-11.6995,-1124.7028,-14.7439,2380.5624,31.2072,50.0443,3817.5051,2.5458,1148,1091,6.2389,771.4554,680.8482,1.8345,1249,1204,-0.4183,907.1707,914.7927,1.8182,6750,6508.9286,11.7798,-0.8139,NA,-31539.5142,4864,1041.5302,649.9789,-10.8964,2167,2697,-5.0967,494.2232,547.307,NA,0.9957,0.5785,161.907,2.1225,1.0237,299.9015,3.9315,2.3226,45,2453,1.83448838157358,530,4864,10.8963815789474,57,4864,1.171875
"884","5cDqm7CY6XACN3lVZoCa","9/12/2023",07:35:44,"MFB068","Countermovement Jump",NA,NA,746.592,0.3072,186.8564,-0.2385,6158.9404,-7022.8283,1675,224.3528,1222.0464,163.6833,1675,224.3528,1644.851,220.3146,1988,266.2766,0.401,52.7632,0.151,19.8684,0.208,27.3684,0.493,0.76,71.3251,187.6539,527.0055,258.979,2.631,-0.6184,-0.9383,1.5076,2.4552,2.5539,-683.5412,-8.9815,-900.0589,-11.8265,2232.7047,29.3371,50.9589,3878.2397,5.3134,882,793,7.5408,657.0993,564.947,1.8109,1012,976,0.5779,827.1779,817.6731,5.8065,3258.2781,2900.6623,14.0305,1.1729,NA,-28856.4889,4101,1628.4302,549.296,-8.1687,1883,2218,-11.9716,716.7403,911.6899,NA,0.6487,0.4043,184.0605,2.4185,0.9372,342.945,4.5062,2.4657,36,1988,1.81086519114688,335,4101,8.16873933187028,89,4101,2.17020238966106
"885","Xue2Cwrt0QP01giaLqmZ","10/17/2023",09:25:05,"MFB069","Countermovement Jump",NA,NA,891.76,0.3188,227.3401,-0.2025,8237.4101,-10093.2371,2044,229.2097,1550.6619,173.8878,2040,228.7611,1942.7373,217.8543,2282,255.8984,0.285,44.4618,0.139,21.6849,0.217,33.8534,0.505,0.641,91.0099,229.0631,637.5395,320.0729,2.5169,-0.6593,-1.0107,1.4965,2.5009,2.6146,-921.9257,-10.1418,-1223.2469,-13.4566,2649.5197,29.1466,52.9076,4809.4721,-3.9216,980,1060,-9.6872,700.223,850.4388,1.4023,1157,1125,0.6058,977.2535,965.4839,1.31,4172.6619,4064.7482,-17.7116,1.18,NA,-32432.6457,5656,1139.0232,634.2514,-1.9802,2772,2884,-30.5422,395.57,743.4531,NA,0.7878,0.4973,214.9645,2.3648,1.0012,422.575,4.6486,2.5199,32,2282,1.4022787028922,112,5656,1.98019801980198,80,5656,1.41442715700141
"886","lwYc6NPDxKTsJD3I6OtM","10/17/2023",09:24:58,"MFB069","Countermovement Jump",NA,NA,892.918,0.2766,212.0286,-0.1928,9992.3077,-11401.1232,2198,246.1592,1619.6,181.3828,2198,246.1592,1938.9212,217.1444,2385,267.1018,0.258,43.6548,0.13,21.9966,0.203,34.3486,0.469,0.591,93.8122,213.4221,604.576,307.2343,2.275,-0.6702,-1.0365,1.4924,2.3294,2.4705,-974.537,-10.7067,-1304.5927,-14.3328,2554.1455,28.061,49.1861,4476.9735,-8.8262,1002,1196,-13.3205,701.9308,917.6692,-3.8155,1147,1238,-1.5846,954.0985,984.8227,-4.234,4784.6154,5207.6923,-23.5524,-3.1651,NA,-25835.2514,5384,1137.076,602.9669,-14.3759,2305,3079,-5.6602,536.3575,600.7184,NA,0.7936,0.468,209.8915,2.306,1.0307,394.6845,4.3362,2.3448,91,2385,3.81551362683438,774,5384,14.3759286775631,194,5384,3.60326894502229
"887","xEDBKLxVeMSEJIdGUirT","10/10/2023",08:28:17,"MFB069","Countermovement Jump",NA,NA,882.061,0.298,217.4293,-0.2139,8514.0845,-9800.5123,2096,237.6253,1576.8169,178.7651,2093,237.2852,1864.6351,211.3953,2217,251.3432,0.281,43.5659,0.142,22.0155,0.222,34.4186,0.492,0.645,98.0453,219.163,638.2785,317.2083,2.2353,-0.7182,-1.1002,1.4995,2.4182,2.5335,-1016.759,-11.3081,-1349.4137,-15.0077,2511.5644,27.9328,48.3208,4344.7396,-8.6479,956,1137,-11.5485,697.3592,879.4577,-4.4655,1059,1158,-5.3521,882.4189,982.2162,-9.512,3852.1127,4661.9718,-20.7147,-10.1692,NA,-32114.8187,5881,1245.9365,666.7339,-0.017,2940,2941,2.9436,641.3062,604.6303,NA,0.7628,0.4621,223.298,2.4834,1.0904,414.9805,4.6153,2.4375,99,2217,4.46549391069012,1,5881,0.0170039108995069,181,5881,3.07770787281075
"888","CIz1a2uaoX2v1uFXK6V1","10/10/2023",08:28:11,"MFB069","Countermovement Jump",NA,NA,881.526,0.2704,206.9691,-0.2074,7775.5102,-9770.674,2026,229.8287,1498.7483,170.0175,2026,229.8287,1844.7116,209.2634,2270,257.508,0.23,38.8514,0.147,24.8311,0.215,36.3176,0.462,0.592,90.1557,208.0809,617.349,298.2366,2.308,-0.6582,-1.0062,1.4695,2.3032,2.4308,-889.6784,-9.9007,-1193.0966,-13.2773,2408.6219,26.8042,45.3938,4079.0841,-4.2448,970,1056,-9.9003,675.1837,823.5646,-2.0264,1112,1158,-1.5973,907.6233,937.0884,8.1365,4204.0816,3571.4286,-18.0945,-3.1595,NA,-34196.7607,4535,1104.7668,514.4488,-2.3153,2215,2320,-3.6702,532.1099,572.657,NA,0.7804,0.4567,219.74,2.4454,1.0033,397.609,4.4248,2.3156,46,2270,2.02643171806167,105,4535,2.31532524807056,86,4535,1.89636163175303
"889","lwNBlR02fYHYC0JJhdtg","10/3/2023",08:27:24,"MFB069","Countermovement Jump",NA,NA,889.63,0.2735,210.068,-0.1905,10750,-11493.3502,2190,246.1698,1688.4833,189.7961,2183,245.3829,1919.5024,215.7641,2400,269.7751,0.239,42.3759,0.12,21.2766,0.205,36.3475,0.493,0.564,95.2124,212.1993,596.5415,307.4117,2.2287,-0.6927,-1.0639,1.492,2.3164,2.4439,-1043.9357,-11.5115,-1471.5748,-16.2271,2519.1013,27.7783,46.5574,4222.1079,-0.3207,1088,1095,-2.6325,822.0167,866.4667,-0.4167,1195,1205,-0.4747,955.1951,964.3073,6.3566,5716.6667,5033.3333,-5.1856,-0.9391,NA,-35592.5249,6723,1186.8239,755.7074,-8.1065,3089,3634,5.8711,628.2519,558.572,NA,0.8741,0.4849,201.968,2.2271,1.0499,394.5735,4.351,2.3399,10,2400,0.416666666666667,545,6723,8.10650007437156,7,6723,0.10412018444147
"890","HZEghDOJ8PF8dxgtPc8F","10/3/2023",08:27:18,"MFB069","Countermovement Jump",NA,NA,890.486,0.2944,218.1703,-0.2025,10760.3306,-10832.1925,2193,246.27,1714.1818,192.4996,2189,245.8208,1964.8235,220.6462,2399,269.4034,0.236,42.0677,0.121,21.5686,0.204,36.3636,0.482,0.561,99.0077,220.2469,608.6625,319.2545,2.2245,-0.7061,-1.1041,1.5089,2.4035,2.5177,-1086.0046,-11.9639,-1509.2646,-16.6267,2634.0059,29.0174,49.4429,4488.0914,-3.9744,1051,1138,-11.0869,762.0661,952.1157,-0.8754,1189,1210,-1.8936,963.8088,1001.0147,11.6743,6008.2645,4752.0661,-20.0772,-3.7295,NA,-22511.9686,5180,1170.2466,581.7048,-2.973,2513,2667,23.2795,721.337,448.9096,NA,0.8592,0.5248,206.7565,2.2777,1.0907,401.906,4.4276,2.4263,21,2399,0.875364735306378,154,5180,2.97297297297297,87,5180,1.67953667953668
"891","9TOfBrpWqi4GybHUgMbx","9/26/2023",08:26:10,"MFB069","Countermovement Jump",NA,NA,893.709,0.3276,230.9687,-0.2049,9310.0775,-10224.1339,2095,234.4163,1711.5504,191.5109,2095,234.4163,1993.8048,223.0933,2328,260.4875,0.209,38.1387,0.129,23.5401,0.21,38.3212,0.543,0.548,104.8925,232.0546,639.9145,336.9471,2.2123,-0.7149,-1.1538,1.5229,2.5353,2.6293,-1108.96,-12.1728,-1607.0988,-17.6407,2760.5534,30.3018,52.365,4770.5436,-1.7661,1029,1066,-10.6518,764.6202,946.9302,1.2887,1179,1149,1.1567,1008.4333,985.3714,27.7269,5945.7364,3364.3411,-19.4239,2.2774,NA,-17801.705,8803,1202.8714,984.9962,-8.9401,4008,4795,10.768,666.1983,536.6731,NA,0.9909,0.5978,220.181,2.4169,1.1514,419.7335,4.6073,2.5472,30,2328,1.28865979381443,787,8803,8.94013404521186,37,8803,0.420311257525843
"892","uXuR1p6TLV7Xt4AFtI8E","9/26/2023",08:26:03,"MFB069","Countermovement Jump",NA,NA,894.814,0.3621,243.1383,-0.2825,6993.7888,-7167.0914,2025,226.304,1582.2609,176.8257,2025,226.304,1833.4208,204.8941,2062,230.439,0.272,39.3064,0.161,23.2659,0.259,37.4277,0.54,0.692,110.1114,244.0982,730.0315,354.2096,2.2168,-0.7668,-1.2081,1.575,2.6656,2.775,-1099.6437,-12.0556,-1543.7581,-16.9245,2665.0276,29.2172,52.8691,4822.4292,-6.4691,947,1078,-14.5888,675.7143,906.5466,-0.097,1030,1032,-0.6659,910.6062,922.8147,10.302,3857.1429,3136.646,-25.5474,-1.353,NA,-19274.1638,5726,1241.0601,639.9095,-1.3273,2825,2901,-3.7486,597.269,643.7911,NA,0.7803,0.5233,254.1765,2.7866,1.2072,475.855,5.2169,2.6761,2,2062,0.0969932104752667,76,5726,1.32727907789032,131,5726,2.28780998952148
"893","cfSjixiQXduhCY9OifzS","9/19/2023",08:35:08,"MFB069","Countermovement Jump",NA,NA,919.297,0.3143,232.6923,-0.2125,9723.8806,-10514.043,2234,243.0118,1702.7313,185.221,2229,242.4679,1996.2212,217.1465,2360,256.7179,0.242,40.8094,0.134,22.597,0.217,36.5936,0.501,0.593,104.3197,234.7906,661.7835,339.1103,2.2507,-0.714,-1.1261,1.5301,2.4831,2.6014,-1099.7687,-11.7358,-1504.4746,-16.0545,2743.1075,29.2722,51.1525,4793.5101,-5.4284,1054,1175,-11.29,755.2463,947.4851,-1.1864,1166,1194,-0.6168,991.9539,1004.2673,8.0583,5253.7313,4470.1493,-20.3774,-1.2549,600,-24787.4479,6410,1298.8317,697.2719,-1.3729,3161,3249,9.3349,710.0383,588.7933,17.0719,0.8449,0.53,227.5055,2.4278,1.1132,434.278,4.6343,2.5055,28,2360,1.1864406779661,88,6410,1.37285491419657,121,6410,1.88767550702028
"894","yNspYc8h6Zl9N4kwxwA2","9/19/2023",08:35:02,"MFB069","Countermovement Jump",NA,NA,921.149,0.3307,239.1988,-0.2335,7373.3333,-8690.2968,2029,220.2684,1596.2133,173.285,2026,219.9427,1983.8274,215.3644,2316,251.4251,0.245,39.4525,0.15,24.1546,0.226,36.3929,0.516,0.621,100.7017,241.1613,688.215,341.863,2.3948,-0.703,-1.0839,1.5008,2.5474,2.6593,-1015.2291,-10.8119,-1391.1334,-14.8152,2735.6476,29.1339,53.3872,5013.0037,-3.6525,976,1050,-8.8217,727.7,868.5133,0.3454,1162,1154,0.1064,992.969,990.8584,15.009,4240,3133.3333,-16.3073,0.189,NA,-14752.8671,4858,1095.9194,527.3848,-6.3812,2274,2584,-0.9582,542.7093,553.2101,NA,0.8309,0.5326,238.874,2.5439,1.0724,449.341,4.7854,2.5683,8,2316,0.345423143350604,310,4858,6.38122684232194,74,4858,1.5232606010704
"895","DqXkMDurzE4es5eu94Ca","9/12/2023",08:35:47,"MFB069","Countermovement Jump",NA,NA,916.026,0.3301,237.6524,-0.223,7190.7895,-8999.5247,2007,219.0986,1555.6382,169.8247,2007,219.0986,1936.8155,211.4367,2283,249.2287,0.304,44.1219,0.152,22.061,0.233,33.8171,0.512,0.689,96.6705,238.8314,688.172,335.502,2.4706,-0.6647,-1.0384,1.5174,2.5451,2.66,-940.0633,-10.0674,-1296.8937,-13.8888,2692.8152,28.8382,51.7281,4830.2028,2.2422,1026,981,-3.1824,753.0658,802.5724,0.7446,1150,1133,0.8141,976.2918,960.5236,13.9982,4098.6842,3092.1053,-6.2441,1.6236,1080,-17229.6124,5104,1129.2722,557.1894,-5.1724,2420,2684,-18.9594,457.5843,671.688,-31.8461,0.7431,0.4792,235.9065,2.5264,1.0353,452.2655,4.8434,2.5577,17,2283,0.744634253175646,264,5104,5.17241379310345,45,5104,0.88166144200627
"896","lz8oYMTYneEHM3n22ePD","9/12/2023",08:35:39,"MFB069","Countermovement Jump",NA,NA,919.771,0.3005,227.658,-0.2557,5411.1111,-7402.824,1893,205.8121,1442.7222,156.8567,1893,205.8121,1910.3217,207.6954,2229,242.3429,0.339,45.2603,0.18,24.032,0.23,30.7076,0.501,0.749,93.6397,228.7527,699.4985,322.3924,2.4429,-0.6488,-1.001,1.4455,2.4281,2.5453,-857.6645,-9.1476,-1163.272,-12.4071,2535.9786,27.048,49.8578,4674.5946,-3.1167,917,976,-15.2251,611.5333,831.1889,2.8264,1146,1083,2.123,975.4391,934.8826,23.2033,3333.3333,2077.7778,-26.5343,4.1296,NA,-8020.9298,3732,1050.2706,405.7532,0.8574,1882,1850,-5.8645,494.3389,555.9318,NA,0.6689,0.4012,259.1985,2.7645,0.9987,440.3,4.6961,2.4398,63,2229,2.82637954239569,32,3732,0.857449088960343,59,3732,1.58092175777063
"897","I5B7sRp0YbfopjFxGuW8","8/29/2023",08:39:16,"MFB069","Countermovement Jump",NA,NA,915.332,0.3227,234.7965,-0.2189,8971.4286,-9937.2504,2175,237.6187,1641.2714,179.3089,2172,237.291,1966.7411,214.8664,2289,250.0732,0.24,39.7351,0.14,23.1788,0.224,37.0861,0.509,0.604,100.9985,236.5891,670.7685,337.5877,2.3425,-0.7236,-1.0921,1.5408,2.5164,2.6397,-1059.7584,-11.3579,-1379.5795,-14.7855,2734.2691,29.3043,52.0173,4853.531,-0.1842,1084,1088,-7.6195,758.1071,883.1643,0.7427,1153,1136,-0.0726,982.6563,984.0848,10.828,4971.4286,4000,-14.2484,-0.1401,880,-12563.407,5803,1179.0455,633.9776,-7.3927,2687,3116,-29.5671,415.2182,763.8273,-45.6474,0.8427,0.5344,229.145,2.4558,1.0824,441.6235,4.7331,2.5356,17,2289,0.742682394058541,429,5803,7.3927278993624,4,5803,0.0689298638635189
"898","gydgdR8dMLos5N3u4q4g","8/29/2023",08:39:09,"MFB069","Countermovement Jump",NA,NA,913.044,0.3114,230.0412,-0.2288,7635.1351,-8940.9783,2046,224.0856,1578.4595,172.8788,2045,223.9761,1904.3305,208.5694,2195,240.4046,0.311,44.9422,0.148,21.3873,0.233,33.6705,0.501,0.692,97.9125,231.9792,677.7615,329.8917,2.3693,-0.6908,-1.0632,1.4886,2.4716,2.596,-986.1732,-10.5957,-1326.4725,-14.252,2584.0629,27.7639,50.5089,4701.0074,-4.0587,981,1064,-14.3734,675.7905,902.6689,-0.0456,1097,1098,1.0586,962.2446,942.0858,17.3451,4479.7297,3155.4054,-25.2514,2.0707,720,-21050.03,5746,1236.2681,629.3234,-2.4713,2802,2944,-23.0686,475.5389,760.7292,-37.5286,0.724,0.4499,233.043,2.5039,1.052,444.7185,4.7782,2.4924,1,2195,0.0455580865603645,142,5746,2.47128437173686,83,5746,1.44448311869126
"899","rqy7TnQorMDPxSkxh8oF","8/29/2023",08:39:03,"MFB069","Countermovement Jump",NA,NA,914.394,0.2665,213.1566,-0.1805,8500,-11831.1653,2135,233.488,1485.5423,162.4619,2121,231.9569,1984.645,217.0448,2492,272.5302,0.258,43,0.142,23.6667,0.2,33.3333,0.461,0.6,80.4946,215.0962,608.3135,295.5908,2.6722,-0.5697,-0.8749,1.4705,2.2868,2.4331,-772.1758,-8.2842,-1044.736,-11.2084,2568.3621,27.5545,48.2365,4496.1462,-3.9132,1019,1102,-12.1324,652.6549,832.8873,-0.4013,1241,1251,1.7436,1009.625,975.02,14.0017,4845.0704,3654.9296,-21.7591,3.3919,520,-29588.0388,6218,1320.2865,680.0132,-5.2107,2947,3271,16.0418,766.0423,554.2442,27.6509,0.7683,0.4442,210.3385,2.2566,0.8636,397.975,4.2696,2.3076,10,2492,0.401284109149278,324,6218,5.21067867481505,83,6218,1.33483435188163
"900","oOjYBJ0a5QO5VgtyhRxQ","10/10/2023",08:24:49,"MFB070","Countermovement Jump",NA,NA,1002.235,0.3018,248.604,-0.2433,11164.0625,-9961.842,2424,241.8594,1844.1016,183.9989,2424,241.8594,2112.6518,210.7941,2541,253.5334,0.376,51.6484,0.128,17.5824,0.224,30.7692,0.494,0.728,107.0369,249.9324,709.756,356.9693,2.335,-0.6762,-1.0512,1.5423,2.4334,2.5585,-1118.7453,-10.9504,-1527.0548,-14.947,2901.3905,28.3992,47.9143,4895.1501,-4.6205,1156,1268,-6.101,865.7969,978.3047,-2.0858,1244,1297,0.2126,1058.5714,1054.0804,-2.0294,5468.75,5695.3125,-11.523,0.398,NA,-29905.6714,5526,1254.0509,551.3677,-5.3927,2614,2912,-35.8466,402.2584,851.7925,NA,0.6786,0.4146,235.323,2.3034,1.0477,474.433,4.6438,2.4464,53,2541,2.0857929948839,298,5526,5.39268910604416,112,5526,2.02678248280854
"901","LJHJ0i8MtbDobqSSAftk","10/10/2023",08:24:43,"MFB070","Countermovement Jump",NA,NA,1003.478,0.3074,251.2082,-0.2261,13008.0645,-11606.6938,2624,261.4905,1843.8629,183.7472,2618,260.8926,2180.6916,217.3133,2682,267.2704,0.341,50.2209,0.124,18.2622,0.214,31.5169,0.503,0.679,103.3947,253.2202,695.7905,356.6149,2.4491,-0.6799,-1.0209,1.5847,2.4558,2.5826,-1112.1548,-10.8724,-1449.3421,-14.1688,3037.3201,29.6928,48.8737,4999.3531,-4.5837,1249,1369,-9.8325,831.2823,1012.5806,-2.8337,1303,1379,2.7206,1120.0093,1060.6822,4.1538,6774.1935,6233.871,-17.9896,5.2534,NA,-23573.3042,5354,1326.5972,533.5443,19.35,3195,2159,22.548,812.859,513.7382,NA,0.7408,0.4527,227.826,2.2272,1.0108,467.9645,4.5748,2.4755,76,2682,2.83370618941089,1036,5354,19.3500186776242,120,5354,2.24131490474412
"902","hUHC0O8Ne87SkKnJdvzb","9/26/2023",08:25:47,"MFB070","Countermovement Jump",NA,NA,1002.778,0.3298,260.0397,-0.2143,9532.8947,-11449.668,2454,244.7202,1662.7829,165.8176,2448,244.1218,2188.1136,218.2052,2631,262.3711,0.353,48.6897,0.152,20.9655,0.22,30.3448,0.505,0.725,99.5902,261.9823,734.606,361.5726,2.6306,-0.6818,-0.9838,1.5895,2.5439,2.6601,-1009.0917,-9.8718,-1213.0235,-11.8668,3103.1135,30.3572,51.6675,5281.4493,-8.6601,1118,1330,-3.7995,799.8026,862.9803,-7.1076,1222,1409,-5.85,1030.0545,1158.0591,-19.5307,3835.5263,5697.3684,-7.2363,-11.0607,NA,-537126.3576,5826,1409.4216,580.986,-12.53,2548,3278,-37.5956,439.7702,969.6513,NA,0.6966,0.455,252.0125,2.4654,0.9743,482.5935,4.7211,2.5629,187,2631,7.10756366400608,730,5826,12.5300377617576,212,5826,3.63886028149674
"903","CueSR3a5aQj0DpvVva0n","9/26/2023",08:25:40,"MFB070","Countermovement Jump",NA,NA,1005.608,0.3075,251.7706,-0.2171,10162.3377,-11849.016,2572,255.7657,1678.0584,166.87,2572,255.7657,2234.5317,222.207,2784,276.8474,0.333,48.1214,0.154,22.2543,0.205,29.6243,0.495,0.692,102.7699,253.2019,716.985,355.9717,2.4638,-0.7083,-1.0069,1.5826,2.4561,2.5733,-1049.6967,-10.2401,-1306.0466,-12.7409,3105.6435,30.2965,49.601,5084.5173,-11.1975,1142,1430,-12.788,731.7338,946.3247,-4.8851,1324,1460,-1.1411,1104.5171,1130.0146,-21.5335,3987.013,6175.3247,-22.6318,-2.3236,NA,-68244.883,5889,1517.4211,585.6159,10.5111,3254,2635,25.9454,955.5607,561.8603,NA,0.7153,0.4443,257.6335,2.5133,1.0026,459.3515,4.4811,2.4701,136,2784,4.88505747126437,619,5889,10.5111224316522,288,5889,4.89047376464595
"904","vEKNyV7ebIlVR0warA3V","9/19/2023",08:26:01,"MFB070","Countermovement Jump",NA,NA,1011.97,0.3092,254.0855,-0.2551,11291.0448,-9940.9327,2536,250.6003,1868.3582,184.6258,2527,249.711,2139.2124,211.3909,2658,262.656,0.376,51.087,0.134,18.2065,0.226,30.7065,0.496,0.736,113.9925,256.0058,734.3075,369.9983,2.2458,-0.7195,-1.1141,1.5849,2.4631,2.5945,-1205.8479,-11.6894,-1655.7438,-16.0507,2993.8633,29.0224,48.077,4959.4773,-7.4001,1170,1357,-2.5747,910.1269,958.2313,-5.0414,1262,1396,-4.5278,1021.177,1118.0354,-18.0436,4626.8657,6664.1791,-4.9281,-8.6717,940,-29408.3686,5555,1280.4234,548.9293,-13.6274,2399,3156,-31.7458,436.9713,843.4521,-48.2057,0.6739,0.4201,249.5965,2.4196,1.105,484.711,4.6988,2.4817,134,2658,5.04138449962378,757,5555,13.6273627362736,187,5555,3.36633663366337
